job_id,hourly_rate,freelancer_id,weekly_hours_needed,project_length,skills_required,earnings,feedback_for_freelancer,client_location
2051,$40.00,239,1,3,"['UX', 'UI Design Software', 'Figma', 'UX', 'UI Design Skills', 'Information Architecture', 'UX', 'UI Design Type', 'Mobile App Design', 'UX', 'UI Design Deliverables', 'User Flow', 'Other', 'Graphic Design', 'Web Design', 'Site Planning', 'UX Research', 'Design Analysis', 'Use Case Diagram']",28712.5,5.0,North America
2052,$10.00,1080,0,1,"['Marketing Strategy', 'Researcher', 'Influencer Marketing', 'Virtual Assistant', 'Lead Generation', 'Data Entry', 'Contact List', 'Social Media Marketing', 'Market Research']",20.0,5.0,North America
2053,$30.00,1730,1,1,"['UX', 'UI Design Type', 'Responsive Design', 'Web Design', 'UX', 'UI Design Deliverables', 'Landing Page', 'Website Redesign', 'UX', 'UI Design Skills', 'Visual Communication', 'Graphic Design']",2660.0,3.0,North America
2054,,1195,0,0,"['Python', 'Data Scraping', 'Data Mining', 'Automation', 'Selenium', 'Scripting', 'Data Extraction', 'Lead Generation', 'Python Script', 'ETL', 'List Building']",200.0,5.0,North America
2055,,1174,0,3,"['Telemarketing Services', 'Cold Calling', 'Other', 'Lead Generation', 'Phone Communication', 'Telemarketing']",8.0,5.0,North America
2056,,692,2,0,"['Information Security Deliverables', 'Cybersecurity Management', 'Other', 'Information Security', 'GRC', 'Cloud Security']",25.0,5.0,Asia
2057,,906,2,0,"['Photography Genres', 'Product Listings']",70.0,5.0,Oceania
2058,$40.00,264,0,0,"['Microsoft Word', 'Google Sheets', 'Microsoft Excel', 'Google Apps Script', 'PDF', 'HTML5', 'CSS']",120.0,3.0,North America
2059,,1814,2,0,"['Content Writing Services', 'Content Writing', 'Editing & Proofreading', 'Other', 'CV', 'Resume Writing']",100.0,5.0,Europe
2061,$50.00,657,0,0,"['Photography', 'Event Photography', 'Photo Editing', 'Adobe Photoshop', 'Digital Photography', 'Photo Retouching', 'Business', 'People']",500.0,3.0,North America
2062,,1012,2,0,"['Front-End Development Skills', 'WordPress']",5.0,5.0,Asia
2063,$25.00,1485,0,0,"['Logo Design', 'Brand Guidelines']",350.0,5.0,North America
2064,,1162,2,0,"['Platforms', 'Microsoft Windows', 'iOS', 'Game Genres', 'Adventure', 'Other', 'Unreal Engine', 'Game Design', 'Game Development', 'C++', 'Animation', 'Game Design Document']",334.0,5.0,North America
2066,,1044,2,0,"['Securities & Finance Law Skills', 'SEC Regulation', 'Stock Issuance', 'Financial Disclosure', 'Other', 'Contract Drafting', 'Contract Management', 'Legal Consulting', 'Startup Consulting', 'Contract Law', 'Legal Writing', 'Tech & IT', 'Business Services', 'Computing & Networking', 'Legal', 'Finance & Accounting']",812.51,3.0,North America
2067,,373,2,0,"['Content Writing Services', 'Search Engine Optimization', 'Other', 'Blog Writing', 'English']",300.0,5.0,North America
2068,$6.00,1184,0,1,"['Sales & Inventory Entries', 'Shopify', 'Data Entry', 'Order Processing', 'Quality Control', 'Researcher']",540.0,5.0,North America
2069,,632,0,2,"['Copywriting Services', 'Content Writing', 'Copywriting', 'Copywriting Deliverables', 'Website Content']",400.0,3.0,North America
2070,,927,0,0,"['BigQuery', 'ETL Pipeline', 'Google Data Studio', 'Tableau', 'Microsoft Power BI']",812.51,5.0,North America
2071,,1368,0,0,"['Audio Editing Deliverables', 'Noise Reduction', 'Audio Editing Software', 'Logic Pro', 'Other', 'Audio Post Production', 'Audio Editing', 'Audio Production', 'Podcast', 'Sound Mixing', 'Adobe Audition', 'Audio Mastering', 'Audio Engineering', 'Audacity']",470.0,5.0,Europe
2072,,1279,0,0,"['Instagram', 'Graphic Design']",375.0,4.0,Africa
2073,,877,0,0,"['French to English Translation', 'French', 'English']",1594.5,5.0,Europe
2074,,450,0,1,"['Technical Translation', 'Translation', 'English', 'English to Chinese Translation', 'Chinese', 'Simplified Chinese']",550.0,5.0,Europe
2075,,1234,2,0,"['English to Japanese Translation', 'English to Vietnamese Translation', 'English to Thai Translation', 'Chinese to English Translation', 'English to Spanish Translation', 'English to Indonesian Translation', 'Castilian Spanish']",30.0,5.0,Asia
2077,$45.00,972,0,1,"['Network Security Skills', 'VPN', 'Other', 'Network Security', 'Network Administration']",142.5,5.0,Europe
2078,$6.00,1850,0,0,"['Customer Service', 'Virtual Assistant', 'Data Entry']",18.0,5.0,Asia
2080,$55.00,217,2,2,"['Accounting', 'Sourcing', 'Supply Chain Management', 'Cost Accounting']",192.5,3.0,North America
2082,,1879,2,0,"['UX', 'UI Design Type', 'Mobile App Design', 'UX', 'UI Design Software', 'Adobe Photoshop', 'Other', 'Mockup']",812.51,4.65,Asia
2083,,85,2,0,"['Academic Editing', 'Editor', 'Academic Writing', 'Editing & Proofreading', 'Citation Style']",60.0,5.0,Europe
2084,,1485,2,0,"['Graphic Design', 'Logo Design', 'Adobe Photoshop', 'Illustration', 'Sketch', 'Brand Identity & Guidelines', 'Adobe Illustrator', 'Corporate Brand Identity', 'Digital Marketing Materials', 'Adobe InDesign', 'Layout Design']",250.0,5.0,North America
2085,,1816,2,0,"['Legal Consulting', 'Contract Law', 'Business Services']",360.0,5.0,North America
2086,$25.00,192,0,0,"['Webflow', 'Front-End Development', 'Figma', 'Responsive Design', 'Web Development', 'HTML', 'CSS', 'Bootstrap', 'Website', 'HTML5', 'PSD to HTML', 'Project Management', 'CSS 3']",50.0,3.0,North America
2087,,427,0,0,['Microsoft Excel'],812.51,5.0,Oceania
2088,$6.25,1184,2,1,"['Marketing Analytics', 'Debt Collection', 'Fraud Mitigation', 'Fraud Analysis', 'BPO Call Center']",871.88,5.0,North America
2089,,1162,2,0,"['Unreal Engine', 'Game Design', 'Game Development']",100.0,5.0,Asia
2091,,842,0,0,"['Product Management', 'Startup Consulting', 'Lean Consulting', 'Business Development', 'Agile Software Development', 'Scaled Agile Framework', 'Agile Project Management', 'Management Consulting', 'Minimum Viable Product', 'Demo Presentation', 'User Experience', 'Project Management']",200.0,5.0,Asia
2092,,132,2,0,"['Steel Structure', 'Autodesk Revit', 'Advance Steel', 'Structural Detailing']",30.0,5.0,North America
2093,,327,0,1,"['Intellectual Property Law Skills', 'Patent', 'Trademark', 'Other', 'Intellectual Property Law', 'Trademark Search', 'Trademark Prosecution', 'Copyright', 'Legal Writing']",812.51,5.0,Europe
2095,$90.00,1459,0,0,"['Delaware State Bar Association', 'Limited Liability Company', 'Legal Consulting', 'Contract Law', 'Partnership Agreement']",255.0,5.0,North America
2096,$98.00,84,2,3,"['Content Writing Services', 'Content Writing', 'Editing & Proofreading', 'Content Writing Deliverables', 'Blog Content', 'Website Content', 'Other', 'Blog Writing', 'Article Writing', 'SEO Writing', 'Retail & Consumer Goods', 'Creative Direction', 'Tech & IT', 'English']",130.67,3.0,North America
2097,,811,2,2,"['Advertising', 'Copywriting']",3500.0,5.0,North America
2099,,525,2,0,"['3D Rendering', '3D Modeling']",35.0,5.0,North America
2100,,164,2,0,"['JavaScript', 'React Native', 'Android']",10.0,1.0,Asia
2101,$35.00,1011,0,0,"['Landing Page', 'English']",122.5,5.0,North America
2102,,264,2,0,"['R', 'Natural Language Processing']",275.0,5.0,North America
2103,,882,2,0,"['Script Type', 'Film Screenplay', 'Other', 'Creative Writing', 'Short Story Writing', 'Scriptwriting', 'US English Dialect']",25.0,5.0,North America
2104,$30.00,264,0,0,"['R', 'Microsoft Excel']",625.0,5.0,Asia
2105,$20.00,1188,0,0,['Airtable'],243.34,5.0,North America
2106,$60.00,1730,1,3,"['Web Design', 'User Interface Design', 'Mobile App Design', 'Wireframing', 'Responsive Design']",1630.0,3.0,North America
2108,,1768,1,0,"['Academic Writing', 'Essay Writing', 'Creative Writing', 'Technical Writing', 'Research Papers', 'Research Proposals', 'Article Writing', 'Presentations', 'Report Writing', 'Business Writing']",1500.0,3.0,Europe
2110,,460,2,0,"['Proofreading Deliverables', 'Article', 'Research Papers', 'Proofreading Services', 'Academic Proofreading', 'Content Rewriting', 'Other', 'Error Detection', 'Academic Editing', 'Proofreading']",60.0,5.0,North America
2111,$17.50,292,0,0,"['Data Entry', 'Administrative Support', 'PDF', 'PDF Conversion']",551.25,5.0,North America
2112,,150,0,0,"['Blog Content', 'Blog Writing', 'Content Writing', 'English', 'Researcher', 'Article Writing', 'Tech & IT']",812.51,5.0,North America
2113,$15.00,1419,0,1,"['WordPress', 'PHP', 'Website Customization', 'Wireframing', 'Web Design']",75.0,3.0,North America
2115,$50.00,1191,1,1,"['Mobile App Design', 'Mobile UI Design', 'User Interface Design', 'User Experience Design']",350.0,4.65,North America
2116,$195.00,1258,0,1,"['American Bar Association State Licensing', 'Arkansas Bar Association', 'Other', 'Tax Preparation', 'Tax Law', 'Accounting', 'Corporate Tax', 'CPA']",162.5,4.7,North America
2117,$8.00,735,1,3,"['Front-End Development Languages', 'CSS', 'HTML5', 'Front-End Development Skills', 'jQuery', 'Bootstrap', 'Other', 'French', 'Twig']",345.33,3.0,Asia
2118,$50.00,1730,0,0,"['UX', 'UI Design Type', 'Game UI', 'UX Design', 'Other', 'User Experience Design', 'Usability Testing', 'User Flow', 'Interaction Design']",416.66,3.0,North America
2119,,124,2,0,"['Testing Types', 'API Testing', 'Database Testing', 'Web Testing', 'Desktop Application Testing', 'Mobile App Testing', 'Automation Testing Deliverables', 'Annotated Screenshot', 'Bug Tracking & Reports', 'QA Engineering', 'Quality Control', 'Release Notes', 'Test Execution', 'Test Management', 'Test Results & Analysis', 'Test Strategy', 'Traceability Matrix', 'Automated Tests', 'Compatibility Testing', 'Component Testing', 'End-to-End Testing', 'Integration Testing', 'Load Testing', 'Performance Testing', 'Regression Testing', 'Stress Testing', 'Unit Testing', 'Alpha Testing', 'Baseline Testing', 'Beta Testing', 'Boundary Value Analysis', 'Compliance Testing', 'Disaster Recovery Testing', 'Efficiency Testing', 'Endurance Testing', 'Equivalence Partitioning', 'Failover Testing', 'Functional Testing', 'Game Testing', 'Installation Testing', 'Interface Testing', 'Internationalization Testing', 'Localization Testing', 'Maintainability Testing', 'Databases', 'SQLite', 'Other', 'JUnit', 'Automated Testing', 'Test Automation Framework', 'Selenium', 'Software QA', 'Test Design', 'Appium', 'Software Testing']",1000.0,5.0,Europe
2121,,351,2,0,"['Languages', 'English', 'Other', 'Singing', 'Voice-Over', 'Music']",70.0,3.0,North America
2122,$10.00,1219,0,0,"['Python', 'Machine Learning', 'Data Science', 'Python Scikit-Learn', 'Artificial Intelligence']",118.33,3.0,North America
2124,,488,0,0,"['Tax Return', 'Tax Preparation']",250.0,5.0,Asia
2125,,96,2,0,"['Photography Genres', 'Product Photography', 'Other', 'Adobe Photoshop', 'Photo Editing', 'Photo Manipulation', 'Image Editing']",200.0,5.0,North America
2126,,268,2,0,"['Editorial Design Skills', 'Typesetting', 'Formatting', 'Other', 'Adobe InDesign', 'Page Layout Design', 'Book']",812.51,5.0,Oceania
2127,,352,2,0,"['Gambling', 'Legal Consulting', 'Legal Research', 'Paralegal']",100.0,4.85,North America
2129,$13.00,328,0,3,"['Firmware Development Deliverables', 'Firmware', 'Other', 'ESP32', 'C']",173.33,3.0,North America
2131,$18.00,1095,0,0,"['Business Analysis', 'Finance & Accounting', 'Research & Development', 'Graphic Design', 'Event Management', 'Event Planning', 'Video Editing', 'Photography', 'Content Writing', 'Proposal Writing', 'Data Analysis']",90.0,5.0,Asia
2133,,1850,2,0,"['Lead Generation', 'Prospect List', 'Data Scraping', 'List Building']",75.0,3.0,Oceania
2134,,996,2,0,['Data Collection'],5.0,5.0,Europe
2135,$60.00,583,1,0,"['Packaging Design', 'Product Design']",5265.0,5.0,North America
2137,,1243,0,0,"['B Testing', 'Google Analytics', 'Google Optimize', 'Conversion Rate Optimization', 'Hypothesis Testing', 'shopify development']",812.51,5.0,Oceania
2139,$30.00,231,2,0,"['Sales & Business Development Services', 'Smartsheet Specialist']",150.0,5.0,North America
2141,,1012,2,0,"['Front-End Development Skills', 'WordPress', 'Front-End Development Languages', 'HTML', 'JavaScript', 'HTML5', 'Other', 'Web Design', 'Web Development']",200.0,4.5,Oceania
2142,,359,2,0,"['Ghostwriting Services', 'Ghostwriting', 'Ebook Writing']",812.51,3.0,North America
2146,$25.00,48,0,1,"['Audio Editing', 'audible', 'Podcast Editing']",1550.01,5.0,North America
2147,$3.50,340,0,3,"['Sourcing & Procurement Services', 'Supplier Search', 'Product Sourcing', 'Quality Inspection', 'Price & Quote Negotiation', 'Buying', 'Request for Information', 'Sourcing & Procurement Platforms', 'Alibaba Sourcing', 'Languages', 'English', 'Other', 'Sourcing', 'Researcher', 'Suppliers', 'Supply Chain Management', 'Virtual Assistant', 'Price & Quote Negotiation', 'Logistics Management']",338.34,3.0,North America
2148,$35.00,990,2,1,"['Operating Systems', 'Microsoft Windows', 'Windows Server', 'Systems Engineering Skills', 'Office 365', 'Microsoft Exchange Server']",70.0,5.0,Asia
2151,$17.50,1065,0,0,"['Company Research', 'Market Research']",102.08,5.0,North America
2152,$5.00,40,1,3,"['Customer Service', 'Customer Support', 'Communication Etiquette', 'Following Procedures', 'Multitasking', 'Ticketing System', 'Time Management', 'Order Tracking', 'Email Communication', 'Order Processing', 'Product Knowledge']",19026.67,5.0,Europe
2153,,1644,2,0,"['General Research Skills', 'Topic Research', 'Other', 'Researcher', 'Online Research', 'Researcher', 'Arabic', 'Arabic to English Translation', 'English to Arabic Translation']",1300.0,4.7,North America
2154,,163,0,0,['Data Scraping'],20.0,3.0,North America
2155,$30.00,1816,0,0,"['Legal', 'Legal Consulting', 'Contract Law', 'Contract Drafting', 'Legal Writing', 'Legal Assistance']",440.0,5.0,Europe
2156,,1179,0,0,"['Azure DevOps', 'Kubernetes', 'Microsoft Azure', 'Cloud Migration', 'Terraform', 'Azure DevOps Server', 'Virtualization', 'Disaster Recovery', 'Office 365', 'Microsoft Active Directory', 'Microsoft Exchange Server', 'Infrastructure as Code', 'Single Sign-On', 'VMWare', 'IT Infrastructure']",812.51,5.0,North America
2157,$30.00,1011,0,3,"['Search Engine Marketing Tools', 'Google Ads', 'Other', 'A', 'B Testing', 'Landing Page', 'Conversion Rate Optimization']",1565.0,5.0,Europe
2158,,1370,0,1,"['YouTube Marketing', 'YouTube Views', 'YouTube', 'YouTube Subscribers']",385.0,5.0,Oceania
2159,,540,2,0,"['Back-End Development Deliverables', 'Database', 'Back-End Programming Languages', 'PHP', 'SQL', 'Back-End Development Skills', 'HTTP']",700.0,5.0,North America
2160,$90.00,1432,0,1,"['Microsoft Access', 'Microsoft Excel', 'Microsoft Access Programming', 'Database Design', 'SQL', 'Database Administration']",3945.0,5.0,North America
2162,,447,0,0,"['Brand Identity & Guidelines', 'Business Card Design', 'Logo Animation', 'Print Marketing Materials', 'Graphic Design', 'Adobe Photoshop', 'Logo Design', 'Adobe Illustrator', 'Flyer Design', 'Business Card', 'T-Shirt Design', 'Brand Positioning', 'Brand Identity', 'Package Design', 'Brand Identity Design']",812.51,5.0,North America
2163,,326,0,1,"['Image Editing Software', 'Adobe Photoshop', 'Photography Genres', 'Real Estate', 'Other', 'Photo Editing', 'Photo Retouching', 'Architectural Photography', '3D Rendering']",215.0,5.0,North America
2164,,414,1,3,"['Lead Generation Services', 'Market Research', 'List Building', 'Other', 'Lead Generation', 'Outbound Sales', 'B2B Marketing', 'Consumer Goods', 'Data Scraping']",1000.0,5.0,North America
2165,$50.00,617,0,0,"['Researcher', 'Research Papers', 'Content Writing']",200.0,5.0,North America
2166,$45.00,975,0,0,"['Content Writing Services', 'Copywriting', 'Editing & Proofreading', 'Other', 'Writing', 'Editor', 'Investment Research', 'Financial Writing', 'Presentations', 'Website Copywriting', 'Website Content', 'English']",405.0,5.0,Asia
2168,,1482,2,0,"['Data Entry Tools', 'Microsoft Excel', 'Data Entry Skills', 'Typing', 'Other', 'Data Entry', 'Google Sheets', 'Spreadsheet Software']",100.0,5.0,North America
2169,$55.00,1794,0,0,"['Grant Writing Services', 'Editing & Proofreading', 'Grant Writing Deliverables', 'Letter of Support', 'Letter of Intent', 'Other', 'Grant Application', 'Creative Writing', 'Writing', 'Content Writing', 'English', 'US English Dialect']",485.84,5.0,North America
2170,$16.00,414,0,1,"['Lead Generation Services', 'Data Entry', 'Market Research', 'List Building', 'Lead Generation Software', 'HubSpot', 'Other', 'Lead Generation', 'Data Entry', 'Prospect List', 'Data Mining']",290.67,5.0,Europe
2172,$59.40,1554,2,0,"['DevOps', 'AWS Fargate']",178.2,5.0,North America
2173,,726,2,0,['Data Recovery'],50.0,5.0,Asia
2176,$5.00,541,1,3,"['Data Analytics Languages', 'Python']",1013.34,5.0,Europe
2177,$11.00,1095,0,0,"['Search Engine Optimization', 'Content Writing', 'SEO Writing', 'Copywriting', 'Creative Writing']",33.0,4.8,Europe
2178,,1824,2,0,"['Copywriting Services', 'Copywriting', 'Content Writing', 'Other', 'Blog Writing', 'Article Writing', 'SEO Writing']",25.0,3.0,North America
2179,$25.00,434,0,0,"['Marketing Automation Software', 'HubSpot']",500.0,3.0,North America
2180,,321,2,0,"['English', 'Proofreading']",400.0,4.3,North America
2182,$150.00,105,0,0,"['Film Direction', 'Video Production', 'Public Relations', 'Social Media Marketing', 'WordPress', 'Adobe After Effects', 'Adobe Photoshop', 'Adobe Premiere Pro', 'Social Media Content', 'Website', 'Social Media Advertising', 'Digital Marketing', 'Tech & IT']",9050.0,5.0,North America
2183,,413,0,0,"['Video Genre', 'How To', 'Video Production Deliverables', 'Demo Video', 'Elearning Video', 'Video Production', 'Other', 'SaaS', 'Explainer Video', 'Video Editing', 'Screencasting Video']",500.0,5.0,North America
2184,$50.00,1730,0,0,"['UX Prototyping', 'SaaS', 'Landing Page', 'User Experience', 'UIKit', 'User Experience Design', 'UX Research', 'Mobile UI Design']",1483.34,3.0,Europe
2185,,1174,2,0,"['Telemarketing Services', 'Cold Calling', 'Appointment Scheduling', 'Other', 'Cold Calling', 'Telemarketing', 'Sales', 'Appointment Scheduling']",60.0,5.0,North America
